 frequency   v(VOUT1)    v(VOUT1)   
 7.4131e+03  1.0000e+00 -9.5818e-09 
 7.5858e+03  1.0000e+00 -9.8049e-09 
 7.7625e+03  1.0000e+00 -1.0033e-08 
 7.9433e+03  1.0000e+00 -1.0267e-08 
 8.1283e+03  1.0000e+00 -1.0506e-08 
 8.3176e+03  1.0000e+00 -1.0751e-08 
 8.5114e+03  1.0000e+00 -1.1001e-08 
 8.7096e+03  1.0000e+00 -1.1258e-08 
 8.9125e+03  1.0000e+00 -1.1520e-08 
 9.1201e+03  1.0000e+00 -1.1788e-08 
 9.3325e+03  1.0000e+00 -1.2063e-08 
 9.5499e+03  1.0000e+00 -1.2344e-08 
 9.7724e+03  1.0000e+00 -1.2631e-08 
 1.0000e+04  1.0000e+00 -1.2925e-08 
 1.0233e+04  1.0000e+00 -1.3227e-08 
 1.0471e+04  1.0000e+00 -1.3535e-08 
 1.0715e+04  1.0000e+00 -1.3850e-08 
 1.0965e+04  1.0000e+00 -1.4172e-08 
 1.1220e+04  1.0000e+00 -1.4503e-08 
 1.1482e+04  1.0000e+00 -1.4840e-08 
 1.1749e+04  1.0000e+00 -1.5186e-08 
 1.2023e+04  1.0000e+00 -1.5540e-08 
 1.2303e+04  1.0000e+00 -1.5902e-08 
 1.2589e+04  1.0000e+00 -1.6272e-08 
 1.2882e+04  1.0000e+00 -1.6651e-08 
 1.3183e+04  1.0000e+00 -1.7039e-08 
 1.3490e+04  1.0000e+00 -1.7436e-08 
 1.3804e+04  1.0000e+00 -1.7842e-08 
 1.4125e+04  1.0000e+00 -1.8258e-08 
 1.4454e+04  1.0000e+00 -1.8683e-08 
 1.4791e+04  1.0000e+00 -1.9118e-08 
 1.5136e+04  1.0000e+00 -1.9563e-08 
 1.5488e+04  1.0000e+00 -2.0019e-08 
 1.5849e+04  1.0000e+00 -2.0485e-08 
 1.6218e+04  1.0000e+00 -2.0963e-08 
 1.6596e+04  1.0000e+00 -2.1451e-08 
 1.6982e+04  1.0000e+00 -2.1951e-08 
 1.7378e+04  1.0000e+00 -2.2462e-08 
 1.7783e+04  1.0000e+00 -2.2985e-08 
 1.8197e+04  1.0000e+00 -2.3520e-08 
 1.8621e+04  1.0000e+00 -2.4068e-08 
 1.9055e+04  1.0000e+00 -2.4629e-08 
 1.9498e+04  1.0000e+00 -2.5203e-08 
 1.9953e+04  1.0000e+00 -2.5790e-08 
 2.0417e+04  1.0000e+00 -2.6390e-08 
 2.0893e+04  1.0000e+00 -2.7005e-08 
 2.1380e+04  1.0000e+00 -2.7634e-08 
 2.1878e+04  1.0000e+00 -2.8278e-08 
 2.2387e+04  1.0000e+00 -2.8936e-08 
 2.2909e+04  1.0000e+00 -2.9610e-08 
 2.3442e+04  1.0000e+00 -3.0300e-08 
 2.3988e+04  1.0000e+00 -3.1006e-08 
 2.4547e+04  1.0000e+00 -3.1728e-08 
 2.5119e+04  1.0000e+00 -3.2467e-08 
 2.5704e+04  1.0000e+00 -3.3223e-08 
 2.6303e+04  1.0000e+00 -3.3997e-08 
 2.6915e+04  1.0000e+00 -3.4789e-08 
 2.7542e+04  1.0000e+00 -3.5600e-08 
 2.8184e+04  1.0000e+00 -3.6429e-08 
 2.8840e+04  1.0000e+00 -3.7277e-08 
 2.9512e+04  1.0000e+00 -3.8146e-08 
 3.0200e+04  1.0000e+00 -3.9034e-08 
 3.0903e+04  1.0000e+00 -3.9943e-08 
 3.1623e+04  1.0000e+00 -4.0874e-08 
 3.2359e+04  1.0000e+00 -4.1826e-08 
 3.3113e+04  1.0000e+00 -4.2800e-08 
 3.3884e+04  1.0000e+00 -4.3797e-08 
 3.4674e+04  1.0000e+00 -4.4817e-08 
